date,yoy_gdp,yoy_impgs,yoy_gpdic,yoy_pce,yoy_expgs,yoy_iputil,yoy_pceens,yoy_ipman,yoy_chemical_goods
1994-04-01,5.290863071362105,13.358470018109447,5.847464022651995,5.448117784996651,13.735770329994045,2.0257656253209375,1.7407586892607645,6.967862618846609,2.801445498629453
1994-07-01,4.4030406205806045,10.24064592013894,2.1483085440605247,5.143870532891747,10.66783824188157,2.9073241210362735,3.4179799827019606,4.903218917636892,0.6016929683621307
1994-10-01,4.397042620510409,7.384218308950455,0.7416206102918519,4.954777677628094,11.871799563443824,5.74398816314586,4.438917532595804,3.2972783866568705,0.013878341224722757
1995-01-01,4.537017192990532,4.084827253377918,1.4208278967467565,5.6234661007354,9.592669736107496,4.524940627004311,1.5118800048109562,2.665053487124501,0.7486689244448255
1995-04-01,5.288429141805505,5.513133812562278,6.932922865541787,5.363311107562353,7.263481997935479,5.1700481400896185,7.346699696473882,3.684631004924047,0.40482818352200445
1995-07-01,6.21372712339755,7.920395591633499,10.017004392995737,6.126215445501288,5.648022721420293,2.7960550464877723,8.661512081789887,5.597384531357003,1.907947886653744
1995-10-01,6.531973186613605,9.698250437179775,17.150920971720936,6.0488165235894975,3.643101113866347,1.0598720732386946,5.088552790841549,7.129760595611198,3.784723433641557
1996-01-01,6.0833428320597545,9.0700366615307,11.910110110659847,5.481718125215488,7.632537738479008,0.22153942343021038,6.183574382853142,7.351322765327622,5.687800807443672
1996-04-01,5.584301791237975,11.472246365658945,6.789772743170876,5.6478887632676695,9.890217805146387,-2.4403718247910824,1.2028110148899014,7.771080671190441,6.902241819112518
1996-07-01,5.910636181316458,8.36627228618469,7.815949451302136,5.2306030463056095,12.768945367730998,1.72030968405041,1.5925065553912265,6.636641070106879,4.937999304976433
1996-10-01,6.605278325646944,10.592002331439085,12.442344512177097,5.511406926056008,12.119359430937228,0.5451005448517656,-0.38657549749528464,8.54930942592697,4.830511127692498
